"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"113135987-113180987",3.5,1.8073549220576,1.21018725506091,1.49345063294906,0.135319267555128,0.2069386254469
"113140987-113110987",3.5,1.8073549220576,1.21018725506091,1.49345063294906,0.135319267555128,0.2069386254469
"113145987-113125987",3.5,1.8073549220576,1.21018725506091,1.49345063294906,0.135319267555128,0.2069386254469
"113155987-113105987",3.5,1.8073549220576,1.21018725506091,1.49345063294906,0.135319267555128,0.2069386254469
"113155987-113130987",3.5,1.8073549220576,1.21018725506091,1.49345063294906,0.135319267555128,0.2069386254469
"113170987-113080987",3.5,1.8073549220576,1.21018725506091,1.49345063294906,0.135319267555128,0.2069386254469
"113175987-113110987",3.5,1.8073549220576,1.21018725506091,1.49345063294906,0.135319267555128,0.2069386254469
"113180987-113135987",3.5,1.8073549220576,1.21018725506091,1.49345063294906,0.135319267555128,0.2069386254469
"113185987-113075987",3.5,1.8073549220576,1.21018725506091,1.49345063294906,0.135319267555128,0.2069386254469
"112745987-112870987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112785987-112810987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112785987-112830987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112800987-112850987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112805987-112835987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112810987-112785987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112830987-112785987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112835987-112805987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112845987-112870987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112850987-112800987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112850987-112875987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112870987-112745987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112870987-112845987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112875987-112850987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112990987-113010987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112995987-113030987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113005987-113035987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113010987-112990987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113030987-112995987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113030987-113080987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113035987-113005987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113055987-113115987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113065987-113090987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113075987-113130987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113080987-113030987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113085987-113105987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113085987-113115987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113090987-113065987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113105987-113085987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113115987-113055987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113115987-113085987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113130987-113075987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113150987-113175987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"113175987-113150987",3.5,1.8073549220576,1.22445623804884,1.47604697162359,0.139931282994369,0.207993489891878
"112740987-112935987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112765987-112880987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112770987-112865987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112820987-112920987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112840987-112870987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112865987-112770987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112870987-112840987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112875987-112895987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112880987-112765987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112895987-112875987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112920987-112820987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112935987-112740987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112945987-112980987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112960987-112990987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112980987-112945987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112990987-112960987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"113045987-113070987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"113070987-113045987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"113075987-113105987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"113080987-113190987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"113105987-113075987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"113140987-113165987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"113140987-113195987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"113165987-113140987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"113190987-113080987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"113195987-113140987",3.5,1.8073549220576,1.2601528265768,1.43423470863234,0.15150529536279,0.220471386230114
"112735987-112765987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112735987-112820987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112735987-112870987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112735987-112875987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112740987-112775987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112740987-112785987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112740987-112855987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112745987-112775987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112745987-112910987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112745987-112940987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112750987-112790987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112750987-112870987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112755987-112850987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112755987-112880987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112755987-112930987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112760987-112775987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112760987-112790987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112760987-112840987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112760987-112880987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112760987-112925987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112765987-112735987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112765987-112790987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112765987-112800987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112765987-112845987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112770987-112805987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112770987-112850987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112775987-112740987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112775987-112745987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112775987-112760987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112775987-112885987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112775987-112895987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112780987-112850987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112785987-112740987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112785987-112840987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112790987-112750987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112790987-112760987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112790987-112765987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112790987-112855987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112795987-112835987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112800987-112765987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112805987-112770987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112805987-112865987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112810987-112830987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112815987-112865987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112815987-112890987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112820987-112735987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112820987-112850987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112825987-112875987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112830987-112810987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112830987-112900987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112835987-112795987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112835987-112865987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112840987-112760987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112840987-112785987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112845987-112765987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112850987-112755987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112850987-112770987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112850987-112780987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112850987-112820987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112850987-112895987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112855987-112740987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112855987-112790987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112855987-112880987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112855987-112905987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112855987-112940987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112860987-112925987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112865987-112805987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112865987-112815987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112865987-112835987",3,1.58496250072116,1.47700600460917,1.07309144023456,0.283230091170362,0.368044534240765
"112865987-112895987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
"112870987-112735987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112870987-112750987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112875987-112735987",3,1.58496250072116,1.48602263079086,1.06658032514461,0.286161388867652,0.368044534240765
"112875987-112825987",3,1.58496250072116,1.5198056337372,1.04287184198925,0.297007652423912,0.368044534240765
